"CreditCardID","CardType","CardNumber","ExpMonth","ExpYear","ModifiedDate"
"18067","ColonialVoice","77771506545235","5","2008","1/6/2013 12:00:00 AM"
"18068","ColonialVoice","77779878365708","2","2008","7/10/2013 12:00:00 AM"
"18069","SuperiorCard","33339372690249","12","2007","8/15/2013 12:00:00 AM"
"18070","ColonialVoice","77775169890817","1","2006","5/6/2014 12:00:00 AM"
"18071","ColonialVoice","77774204926344","9","2007","5/23/2014 12:00:00 AM"
"18072","SuperiorCard","33335400832549","6","2006","11/7/2011 12:00:00 AM"
"18073","Vista","11116261517729","11","2008","10/2/2013 12:00:00 AM"
"18074","Vista","11119432590474","2","2005","12/28/2013 12:00:00 AM"
"18075","ColonialVoice","77772358805703","7","2007","9/4/2013 12:00:00 AM"
"18076","Vista","11115182485949","8","2006","7/30/2013 12:00:00 AM"
"18077","ColonialVoice","77775408480892","11","2006","9/28/2012 12:00:00 AM"
"18078","Distinguish","55556492769704","11","2006","6/6/2013 12:00:00 AM"
"18079","SuperiorCard","33338474932800","3","2007","3/18/2013 12:00:00 AM"
"18080","SuperiorCard","33339601662565","3","2007","8/2/2013 12:00:00 AM"
"18081","Distinguish","55553281505625","8","2006","12/6/2013 12:00:00 AM"
"18082","SuperiorCard","33334444132605","4","2005","5/22/2014 12:00:00 AM"
"18083","SuperiorCard","33335707210565","4","2007","8/1/2013 12:00:00 AM"
"18084","ColonialVoice","77773627087176","12","2006","5/7/2012 12:00:00 AM"
"18085","Distinguish","55558338820863","5","2008","7/11/2013 12:00:00 AM"
"18086","ColonialVoice","77777820430010","10","2005","8/29/2013 12:00:00 AM"
"18087","Distinguish","55558124237137","1","2008","2/19/2014 12:00:00 AM"
"18088","SuperiorCard","33338755493239","9","2005","6/14/2014 12:00:00 AM"
"18089","ColonialVoice","77774661680675","4","2007","3/1/2014 12:00:00 AM"
"18090","Distinguish","55555924985933","6","2007","9/29/2013 12:00:00 AM"
"18091","Vista","11116085768745","9","2006","5/19/2014 12:00:00 AM"
"18092","Distinguish","55555582619070","7","2008","1/6/2014 12:00:00 AM"
"18093","SuperiorCard","33336073914894","4","2005","9/1/2013 12:00:00 AM"
"18094","ColonialVoice","77777435925470","1","2007","5/29/2013 12:00:00 AM"
"18095","Distinguish","55558818235325","5","2008","10/21/2013 12:00:00 AM"
"18096","ColonialVoice","77773957485575","5","2008","4/13/2014 12:00:00 AM"
"18097","Distinguish","55555391520809","6","2007","7/31/2012 12:00:00 AM"
"18098","Distinguish","55557398527368","5","2007","7/16/2012 12:00:00 AM"
"18099","ColonialVoice","77772026333137","10","2008","1/5/2014 12:00:00 AM"
"18100","ColonialVoice","77776101760732","8","2008","8/1/2011 12:00:00 AM"
"18101","ColonialVoice","77775605943113","7","2008","2/16/2014 12:00:00 AM"
"18102","Distinguish","55557528272155","6","2008","10/18/2013 12:00:00 AM"
"18103","Distinguish","55558815807884","11","2005","2/16/2014 12:00:00 AM"
"18104","Distinguish","55554121395443","6","2007","3/15/2014 12:00:00 AM"
"18105","ColonialVoice","77776006146055","7","2006","10/28/2013 12:00:00 AM"
"18106","SuperiorCard","33335710210350","11","2007","4/18/2014 12:00:00 AM"
"18107","Distinguish","55559636480186","8","2007","1/24/2014 12:00:00 AM"
"18108","SuperiorCard","33337811538426","4","2007","9/17/2012 12:00:00 AM"
"18109","ColonialVoice","77771223039078","1","2008","7/14/2012 12:00:00 AM"
"18110","ColonialVoice","77779816821042","4","2008","4/8/2014 12:00:00 AM"
"18111","Vista","11119764367794","6","2006","4/17/2014 12:00:00 AM"
"18112","Vista","11115360313832","2","2005","10/17/2013 12:00:00 AM"
"18113","ColonialVoice","77776174275791","11","2005","4/7/2014 12:00:00 AM"
"18114","Distinguish","55553421862772","2","2006","1/3/2014 12:00:00 AM"
"18115","Vista","11114312852892","1","2008","1/15/2014 12:00:00 AM"
"18116","SuperiorCard","33338215978094","10","2008","12/16/2011 12:00:00 AM"
"18117","Vista","11114592350343","10","2006","2/3/2014 12:00:00 AM"
"18118","ColonialVoice","77778051900887","9","2008","8/26/2013 12:00:00 AM"
"18119","Vista","11119089577562","11","2006","11/17/2012 12:00:00 AM"
"18120","SuperiorCard","33332580533209","7","2005","11/6/2013 12:00:00 AM"
"18121","Distinguish","55558218138269","1","2005","8/29/2013 12:00:00 AM"
"18123","Vista","11116624515931","5","2005","1/29/2014 12:00:00 AM"
"18124","Distinguish","55553118561470","12","2008","11/30/2013 12:00:00 AM"
"18125","ColonialVoice","77777762245728","11","2007","3/3/2013 12:00:00 AM"
"18126","Distinguish","55557274793747","8","2007","9/3/2013 12:00:00 AM"
"18127","Distinguish","55554905460335","3","2005","5/1/2014 12:00:00 AM"
"18128","Distinguish","55555545658536","10","2007","11/24/2012 12:00:00 AM"
"18129","Vista","11111442565915","1","2005","6/1/2014 12:00:00 AM"
"18130","ColonialVoice","77778665059938","5","2005","1/4/2014 12:00:00 AM"
"18131","Vista","11118601108809","10","2008","2/14/2014 12:00:00 AM"
"18132","SuperiorCard","33338238153714","4","2008","10/13/2011 12:00:00 AM"
"18133","Vista","11117033840921","7","2008","5/25/2014 12:00:00 AM"
"18134","Vista","11112904568635","2","2007","1/14/2013 12:00:00 AM"
"18135","Vista","11112508700004","12","2006","6/18/2013 12:00:00 AM"
"18136","Distinguish","55556270152026","11","2005","8/16/2013 12:00:00 AM"
"18137","Distinguish","55556124924998","2","2005","6/10/2011 12:00:00 AM"
"18138","Distinguish","55555841213316","2","2006","8/30/2013 12:00:00 AM"
"18139","Distinguish","55556680877521","10","2007","1/22/2013 12:00:00 AM"
"18140","ColonialVoice","77774478105507","9","2008","5/9/2013 12:00:00 AM"
"18141","ColonialVoice","77771585780709","8","2008","11/16/2013 12:00:00 AM"
"18142","ColonialVoice","77773589071170","9","2006","7/18/2013 12:00:00 AM"
"18143","Distinguish","55557932659035","9","2007","2/7/2014 12:00:00 AM"
"18144","SuperiorCard","33334371073989","6","2008","6/15/2012 12:00:00 AM"
"18145","Distinguish","55553458737862","3","2006","4/25/2014 12:00:00 AM"
"18146","Distinguish","55551934445590","8","2007","3/30/2013 12:00:00 AM"
"18148","ColonialVoice","77776145775858","4","2005","7/24/2013 12:00:00 AM"
"18150","Distinguish","55554771373560","6","2008","11/8/2013 12:00:00 AM"
"18151","Vista","11111280136217","7","2008","10/3/2013 12:00:00 AM"
"18152","Distinguish","55552989166264","4","2005","8/30/2013 12:00:00 AM"
"18153","ColonialVoice","77771339258802","4","2008","5/31/2011 12:00:00 AM"
"18154","Distinguish","55553726568239","5","2006","6/30/2012 12:00:00 AM"
"18155","Vista","11117085227325","8","2005","8/1/2011 12:00:00 AM"
"18156","Distinguish","55552739637457","8","2007","2/12/2014 12:00:00 AM"
"18157","ColonialVoice","77776863133041","6","2008","3/28/2012 12:00:00 AM"
"18158","Distinguish","55554032512803","5","2006","10/28/2013 12:00:00 AM"
"18159","Distinguish","55559976773934","2","2008","4/29/2013 12:00:00 AM"
"18160","Distinguish","55557475435751","3","2007","7/6/2011 12:00:00 AM"
"18161","Distinguish","55552869445345","2","2006","6/6/2014 12:00:00 AM"
"18162","Distinguish","55559221207760","6","2008","8/18/2013 12:00:00 AM"
"18163","SuperiorCard","33335162146935","6","2007","12/17/2013 12:00:00 AM"
"18164","ColonialVoice","77776998430425","5","2007","9/11/2011 12:00:00 AM"
"18165","ColonialVoice","77778747543521","5","2005","3/10/2012 12:00:00 AM"
"18166","SuperiorCard","33333709070536","10","2007","7/11/2013 12:00:00 AM"
"18167","SuperiorCard","33335844462892","2","2005","3/28/2014 12:00:00 AM"
"18168","Distinguish","55555190679297","11","2006","10/25/2013 12:00:00 AM"
"18169","SuperiorCard","33338756879452","2","2007","9/22/2013 12:00:00 AM"
"18170","SuperiorCard","33338237387836","4","2007","11/18/2013 12:00:00 AM"
"18171","Vista","11115449862549","9","2007","12/5/2013 12:00:00 AM"
"18172","SuperiorCard","33336557121148","12","2006","5/31/2014 12:00:00 AM"
"18173","SuperiorCard","33336600657858","12","2005","4/30/2012 12:00:00 AM"
"18174","SuperiorCard","33335069668617","8","2006","7/31/2013 12:00:00 AM"
"18175","SuperiorCard","33332611523709","6","2006","8/22/2013 12:00:00 AM"
"18176","Vista","11114393524745","4","2005","11/8/2011 12:00:00 AM"
"18177","Distinguish","55551445091359","8","2008","5/17/2013 12:00:00 AM"
"18178","ColonialVoice","77771610819173","9","2005","10/22/2012 12:00:00 AM"
"18179","ColonialVoice","77777102838468","9","2006","12/5/2013 12:00:00 AM"
"18180","Vista","11115363680521","4","2007","6/17/2014 12:00:00 AM"
"18181","ColonialVoice","77776628838264","6","2006","5/29/2014 12:00:00 AM"
"18182","SuperiorCard","33334483230934","11","2008","7/24/2013 12:00:00 AM"
"18183","SuperiorCard","33336757599388","10","2005","4/22/2014 12:00:00 AM"
"18184","Distinguish","55552754523121","8","2006","4/28/2014 12:00:00 AM"
"18185","Vista","11117936126014","12","2007","8/27/2013 12:00:00 AM"
"18186","SuperiorCard","33333635412916","2","2006","8/5/2013 12:00:00 AM"
"18187","ColonialVoice","77772244044966","12","2006","5/14/2014 12:00:00 AM"
"18188","Distinguish","55551686710025","4","2006","8/28/2012 12:00:00 AM"
"18189","Distinguish","55551979051961","7","2007","5/24/2014 12:00:00 AM"
"18190","SuperiorCard","33338682036096","9","2005","7/9/2013 12:00:00 AM"
"18191","Vista","11118492098635","5","2005","1/31/2014 12:00:00 AM"
"18192","Distinguish","55554213048618","6","2006","3/2/2014 12:00:00 AM"
"18193","SuperiorCard","33331345350071","6","2005","1/10/2014 12:00:00 AM"
"18194","Vista","11119883299515","1","2007","2/22/2014 12:00:00 AM"
"18195","SuperiorCard","33331692362683","5","2005","9/23/2013 12:00:00 AM"
"18196","Vista","11116864782898","7","2008","9/2/2013 12:00:00 AM"
"18197","ColonialVoice","77774741124099","6","2005","4/14/2012 12:00:00 AM"
"18198","Distinguish","55555961576839","12","2008","8/27/2013 12:00:00 AM"
"18199","Distinguish","55552258434152","5","2005","7/6/2012 12:00:00 AM"
"18200","Distinguish","55553540782983","3","2007","4/16/2012 12:00:00 AM"
"18201","Distinguish","55554328484280","8","2005","12/1/2013 12:00:00 AM"
"18202","SuperiorCard","33338939868618","12","2008","3/1/2014 12:00:00 AM"
"18203","Vista","11112440273078","3","2008","12/8/2013 12:00:00 AM"
"18204","Vista","11115196700340","3","2005","9/18/2013 12:00:00 AM"
"18205","SuperiorCard","33337588442975","3","2007","5/30/2014 12:00:00 AM"
"18206","Distinguish","55551632341917","11","2007","1/11/2014 12:00:00 AM"
"18207","Vista","11114914190907","11","2008","7/1/2012 12:00:00 AM"
"18208","Vista","11112939651888","2","2006","10/22/2013 12:00:00 AM"
"18209","Distinguish","55553234660979","10","2006","5/29/2014 12:00:00 AM"
"18210","Distinguish","55551032533599","7","2006","2/20/2014 12:00:00 AM"
"18211","Vista","11119056192138","5","2008","9/10/2013 12:00:00 AM"
"18212","Vista","11118747826154","6","2008","7/23/2012 12:00:00 AM"
"18213","SuperiorCard","33334819325889","2","2008","5/29/2014 12:00:00 AM"
"18214","ColonialVoice","77772582086446","4","2007","3/12/2014 12:00:00 AM"
"18215","Distinguish","55551456102363","1","2007","3/3/2012 12:00:00 AM"
"18216","ColonialVoice","77773683672177","11","2005","11/5/2012 12:00:00 AM"
"18217","SuperiorCard","33336131582352","7","2008","8/20/2013 12:00:00 AM"
"18218","SuperiorCard","33331285026504","9","2007","3/26/2014 12:00:00 AM"
"18219","Vista","11113822499915","8","2007","8/14/2012 12:00:00 AM"
"18220","SuperiorCard","33332890666727","11","2006","3/31/2012 12:00:00 AM"
"18221","Distinguish","55552678024259","2","2008","12/4/2013 12:00:00 AM"
"18222","Vista","11111153981763","3","2006","8/11/2013 12:00:00 AM"
"18223","Vista","11117333608539","5","2008","7/28/2013 12:00:00 AM"
"18224","Distinguish","55551988185782","4","2007","9/12/2011 12:00:00 AM"
"18225","SuperiorCard","33334991289787","3","2006","7/1/2013 12:00:00 AM"
"18227","ColonialVoice","77773560765366","5","2006","1/9/2013 12:00:00 AM"
"18228","ColonialVoice","77778375779534","5","2005","4/6/2012 12:00:00 AM"
"18229","SuperiorCard","33336400033586","4","2005","3/9/2014 12:00:00 AM"
"18230","Vista","11115583656796","2","2008","5/18/2014 12:00:00 AM"
"18231","Vista","11113446412483","12","2005","6/30/2012 12:00:00 AM"
"18232","Vista","11115180897257","5","2005","11/27/2013 12:00:00 AM"
"18233","Vista","11116740159087","8","2008","2/18/2014 12:00:00 AM"
"18234","Distinguish","55555865639649","11","2006","3/3/2013 12:00:00 AM"
"18235","Vista","11112055426249","4","2007","11/10/2011 12:00:00 AM"
"18236","ColonialVoice","77776583760797","10","2006","12/27/2013 12:00:00 AM"
"18237","Vista","11116693555811","12","2006","8/25/2013 12:00:00 AM"
"18238","SuperiorCard","33332419058266","1","2005","10/19/2012 12:00:00 AM"
"18239","ColonialVoice","77778906054148","2","2007","5/21/2014 12:00:00 AM"
"18240","Vista","11117062672932","4","2005","6/23/2014 12:00:00 AM"
"18241","Distinguish","55555395550660","5","2007","8/19/2011 12:00:00 AM"
"18242","SuperiorCard","33339360098763","6","2006","3/17/2014 12:00:00 AM"
"18243","ColonialVoice","77774219012119","6","2005","9/4/2011 12:00:00 AM"
"18244","ColonialVoice","77773412992684","2","2005","11/15/2012 12:00:00 AM"
"18245","SuperiorCard","33339739554259","11","2006","9/21/2011 12:00:00 AM"
"18246","ColonialVoice","77776283064679","6","2006","12/18/2013 12:00:00 AM"
"18247","Vista","11117559640920","1","2006","11/14/2013 12:00:00 AM"
"18248","Vista","11118179353791","11","2008","10/12/2013 12:00:00 AM"
"18249","Distinguish","55557764300426","12","2008","4/28/2014 12:00:00 AM"
"18250","SuperiorCard","33339312073059","12","2007","11/1/2011 12:00:00 AM"
"18252","Vista","11114326760095","2","2007","4/12/2014 12:00:00 AM"
"18253","Distinguish","55559258288378","2","2008","4/30/2014 12:00:00 AM"
"18254","Vista","11113588937353","6","2006","11/2/2013 12:00:00 AM"
"18255","ColonialVoice","77773641251164","12","2005","6/25/2014 12:00:00 AM"
"18256","SuperiorCard","33331044197157","10","2007","6/30/2014 12:00:00 AM"
"18257","SuperiorCard","33333080494431","3","2008","7/31/2013 12:00:00 AM"
"18258","Distinguish","55555295744105","9","2006","3/28/2012 12:00:00 AM"
"18259","ColonialVoice","77773195622715","8","2008","1/11/2014 12:00:00 AM"
"18260","ColonialVoice","77772797624358","2","2006","7/1/2011 12:00:00 AM"
"18261","Distinguish","55557436288425","3","2007","8/13/2013 12:00:00 AM"
"18262","Vista","11111742888988","1","2007","11/11/2013 12:00:00 AM"
"18263","SuperiorCard","33339004528744","1","2005","3/19/2014 12:00:00 AM"
"18264","Vista","11118487621027","12","2008","4/29/2014 12:00:00 AM"
"18265","Vista","11111061698311","8","2005","4/12/2012 12:00:00 AM"
"18266","ColonialVoice","77773959590579","12","2008","3/29/2014 12:00:00 AM"
"18267","SuperiorCard","33333423753981","4","2005","1/8/2014 12:00:00 AM"
"18268","SuperiorCard","33332171023323","4","2005","7/3/2013 12:00:00 AM"
"18269","Vista","11117556324625","3","2007","2/21/2014 12:00:00 AM"
"18270","Vista","11116010283134","2","2006","7/5/2012 12:00:00 AM"
"18271","Distinguish","55553396015008","1","2007","11/24/2013 12:00:00 AM"
"18272","Vista","11115966522143","12","2007","4/29/2014 12:00:00 AM"
"18273","SuperiorCard","33335848001470","11","2007","2/20/2014 12:00:00 AM"
"18274","ColonialVoice","77776328414720","4","2008","7/26/2013 12:00:00 AM"
"18275","ColonialVoice","77774778100880","2","2007","5/25/2014 12:00:00 AM"
"18276","Vista","11117834327541","2","2007","10/1/2013 12:00:00 AM"
"18277","ColonialVoice","77775176816374","2","2007","2/10/2014 12:00:00 AM"
"18279","Vista","11114230698145","3","2005","5/24/2014 12:00:00 AM"
"18280","Vista","11117433010500","1","2006","11/18/2012 12:00:00 AM"
"18281","SuperiorCard","33334884739772","9","2006","10/29/2011 12:00:00 AM"
"18282","SuperiorCard","33338375967126","9","2006","8/5/2013 12:00:00 AM"
"18283","SuperiorCard","33334277184070","9","2005","10/5/2012 12:00:00 AM"
"18284","Vista","11114411071421","6","2007","3/5/2013 12:00:00 AM"
"18285","Vista","11116725080084","5","2008","10/20/2013 12:00:00 AM"
"18286","ColonialVoice","77775501870062","3","2008","4/6/2014 12:00:00 AM"
"18287","SuperiorCard","33336284386165","10","2008","11/20/2012 12:00:00 AM"
"18288","ColonialVoice","77772715624430","5","2006","8/30/2012 12:00:00 AM"
"18289","SuperiorCard","33336798136144","2","2005","4/22/2014 12:00:00 AM"
"18290","ColonialVoice","77775909339895","3","2006","2/15/2014 12:00:00 AM"
"18291","ColonialVoice","77771555554052","6","2005","5/13/2014 12:00:00 AM"
"18292","Vista","11119137294038","9","2006","1/25/2013 12:00:00 AM"
"18293","ColonialVoice","77776577039516","3","2008","1/29/2012 12:00:00 AM"
"18295","Distinguish","55556966170951","7","2005","6/30/2012 12:00:00 AM"
"18296","Vista","11113390012778","4","2006","5/26/2013 12:00:00 AM"
"18297","ColonialVoice","77773001542098","12","2005","11/15/2013 12:00:00 AM"
"18298","ColonialVoice","77773604538590","11","2005","7/25/2013 12:00:00 AM"
"18299","Distinguish","55551127576695","7","2007","11/12/2013 12:00:00 AM"
"18300","SuperiorCard","33336517112223","2","2006","5/18/2013 12:00:00 AM"
"18301","Vista","11115440052961","3","2005","10/20/2013 12:00:00 AM"
"18302","ColonialVoice","77771482760425","7","2006","7/24/2013 12:00:00 AM"
"18303","SuperiorCard","33332201578081","9","2006","12/4/2013 12:00:00 AM"
"18304","ColonialVoice","77776867525266","10","2005","10/30/2013 12:00:00 AM"
"18305","Distinguish","55552660590124","9","2005","4/8/2014 12:00:00 AM"
"18306","ColonialVoice","77775024125242","10","2007","5/3/2012 12:00:00 AM"
"18307","ColonialVoice","77773736133900","1","2007","10/26/2011 12:00:00 AM"
"18308","SuperiorCard","33332737574847","1","2005","7/12/2012 12:00:00 AM"
"18309","ColonialVoice","77774558723860","1","2005","10/12/2013 12:00:00 AM"
"18310","SuperiorCard","33339296939496","3","2007","10/11/2013 12:00:00 AM"
"18311","SuperiorCard","33339221546132","11","2008","2/16/2014 12:00:00 AM"
"18312","SuperiorCard","33332693700719","4","2008","3/9/2014 12:00:00 AM"
"18313","SuperiorCard","33333707690577","10","2007","10/10/2011 12:00:00 AM"
"18314","ColonialVoice","77778054521196","7","2006","12/24/2011 12:00:00 AM"
"18315","SuperiorCard","33337258123739","1","2006","10/1/2013 12:00:00 AM"
"18316","ColonialVoice","77778701395685","3","2006","7/1/2011 12:00:00 AM"
"18317","SuperiorCard","33337804526508","6","2006","11/14/2013 12:00:00 AM"
"18319","Vista","11112748152488","12","2005","12/14/2013 12:00:00 AM"
"18321","SuperiorCard","33331124807044","8","2007","6/23/2014 12:00:00 AM"
"18322","SuperiorCard","33337691425914","3","2005","2/19/2012 12:00:00 AM"
"18323","ColonialVoice","77774845469083","5","2008","7/1/2011 12:00:00 AM"
"18324","SuperiorCard","33333488294931","7","2006","4/6/2012 12:00:00 AM"
"18325","Vista","11112140827032","9","2008","1/2/2014 12:00:00 AM"
"18326","ColonialVoice","77773374870190","8","2006","9/20/2013 12:00:00 AM"
"18327","Distinguish","55558594746800","10","2008","1/21/2013 12:00:00 AM"
"18328","Vista","11119800451748","6","2007","7/31/2013 12:00:00 AM"
"18329","Distinguish","55552708683069","8","2007","7/18/2013 12:00:00 AM"
"18330","ColonialVoice","77779916056590","12","2007","11/21/2011 12:00:00 AM"
"18331","ColonialVoice","77776172708385","8","2006","10/9/2013 12:00:00 AM"
"18332","SuperiorCard","33339760692571","10","2006","10/7/2013 12:00:00 AM"
"18333","ColonialVoice","77773631204055","10","2008","4/14/2014 12:00:00 AM"
"18334","Vista","11112709441850","9","2008","4/5/2014 12:00:00 AM"
"18335","Vista","11117578738706","1","2005","3/30/2014 12:00:00 AM"
"18336","Distinguish","55558513813832","11","2007","5/30/2014 12:00:00 AM"
"18337","SuperiorCard","33334434476345","12","2007","7/21/2011 12:00:00 AM"
"18338","Distinguish","55552637333485","8","2006","9/23/2013 12:00:00 AM"
"18339","Vista","11113039683563","12","2007","3/31/2014 12:00:00 AM"
"18340","ColonialVoice","77772324976607","6","2008","7/24/2011 12:00:00 AM"
"18341","ColonialVoice","77779521438776","8","2008","6/4/2014 12:00:00 AM"
"18342","Distinguish","55554052675230","3","2008","3/17/2014 12:00:00 AM"
"18344","Vista","11115553914208","6","2008","2/12/2013 12:00:00 AM"
"18345","Distinguish","55554856835587","11","2008","4/14/2014 12:00:00 AM"
"18346","Vista","11114855935268","10","2006","8/5/2013 12:00:00 AM"
"18347","ColonialVoice","77772384850149","12","2005","5/1/2013 12:00:00 AM"
"18348","Vista","11115526395874","3","2008","1/21/2014 12:00:00 AM"
"18349","Vista","11112053180472","6","2007","8/29/2013 12:00:00 AM"
"18350","Distinguish","55558825387859","11","2007","1/13/2014 12:00:00 AM"
"18351","Distinguish","55553908091456","3","2007","11/1/2013 12:00:00 AM"
"18352","Vista","11113341061126","8","2008","9/3/2013 12:00:00 AM"
"18353","Distinguish","55557594877073","4","2007","2/7/2014 12:00:00 AM"
"18354","SuperiorCard","33331917568320","4","2005","6/30/2012 12:00:00 AM"
"18355","Distinguish","55553150330173","11","2006","7/15/2013 12:00:00 AM"
"18356","ColonialVoice","77771863858508","9","2005","11/10/2013 12:00:00 AM"
"18357","Vista","11111538380375","5","2006","5/31/2013 12:00:00 AM"
"18358","ColonialVoice","77778198123737","11","2006","5/26/2014 12:00:00 AM"
"18359","Distinguish","55559183027412","2","2008","5/14/2014 12:00:00 AM"
"18360","SuperiorCard","33336559453571","11","2005","2/15/2014 12:00:00 AM"
"18361","SuperiorCard","33336000256101","11","2007","11/24/2012 12:00:00 AM"
"18362","Distinguish","55552559559913","1","2005","12/29/2012 12:00:00 AM"
"18363","ColonialVoice","77779111263245","1","2007","10/10/2013 12:00:00 AM"
"18364","SuperiorCard","33337491491757","3","2006","6/30/2012 12:00:00 AM"
"18365","Distinguish","55553569088256","7","2007","3/11/2014 12:00:00 AM"
"18366","SuperiorCard","33337718550777","4","2008","4/19/2014 12:00:00 AM"
"18367","SuperiorCard","33337228294780","12","2005","4/2/2014 12:00:00 AM"
"18368","SuperiorCard","33336290134842","1","2005","11/3/2012 12:00:00 AM"
"18369","Vista","11112982956736","3","2005","7/23/2013 12:00:00 AM"
"18370","ColonialVoice","77777922153688","10","2008","11/23/2013 12:00:00 AM"
"18371","ColonialVoice","77773844282438","7","2007","10/23/2013 12:00:00 AM"
"18372","SuperiorCard","33331628419987","2","2007","12/28/2013 12:00:00 AM"
"18373","Distinguish","55557835491108","8","2007","9/14/2013 12:00:00 AM"
"18374","ColonialVoice","77778026184444","5","2005","8/23/2013 12:00:00 AM"
"18375","SuperiorCard","33335926965701","2","2007","8/25/2013 12:00:00 AM"
"18376","Vista","11118034340283","12","2008","8/22/2013 12:00:00 AM"
"18377","Vista","11113161386672","2","2005","11/13/2011 12:00:00 AM"
"18378","ColonialVoice","77774726790858","10","2005","8/20/2013 12:00:00 AM"
"18379","Vista","11114147287748","2","2008","9/16/2013 12:00:00 AM"
"18380","Distinguish","55552561582992","1","2008","1/28/2014 12:00:00 AM"
"18381","Vista","11111349532100","2","2008","11/23/2013 12:00:00 AM"
"18382","SuperiorCard","33338564623301","3","2006","7/4/2011 12:00:00 AM"
"18383","ColonialVoice","77778028781935","3","2007","8/3/2013 12:00:00 AM"
"18384","ColonialVoice","77774098094892","5","2007","6/14/2014 12:00:00 AM"
"18385","SuperiorCard","33339868997357","3","2008","11/19/2013 12:00:00 AM"
"18386","ColonialVoice","77773969834480","10","2005","10/1/2011 12:00:00 AM"
"18387","ColonialVoice","77776698498400","11","2008","6/14/2014 12:00:00 AM"
"18388","ColonialVoice","77777512547750","6","2006","12/6/2013 12:00:00 AM"
"18390","ColonialVoice","77773374152727","2","2005","5/31/2012 12:00:00 AM"
"18391","Distinguish","55558728163144","11","2005","1/4/2014 12:00:00 AM"
"18392","SuperiorCard","33331085914337","3","2008","11/17/2013 12:00:00 AM"
"18393","Distinguish","55557204118246","7","2005","2/1/2012 12:00:00 AM"
"18394","SuperiorCard","33333894853879","4","2006","1/4/2014 12:00:00 AM"
"18395","Distinguish","55557728021127","4","2007","4/8/2013 12:00:00 AM"
"18396","Distinguish","55558398654182","7","2005","4/20/2013 12:00:00 AM"
"18397","Distinguish","55557019061581","6","2008","2/13/2014 12:00:00 AM"
"18398","Vista","11112420060858","11","2008","8/1/2012 12:00:00 AM"
"18399","Distinguish","55554395574781","4","2005","3/13/2014 12:00:00 AM"
"18400","SuperiorCard","33338250902221","6","2007","11/18/2012 12:00:00 AM"
"18401","SuperiorCard","33335946259898","4","2006","11/2/2013 12:00:00 AM"
"18402","Distinguish","55553864443319","5","2007","3/28/2014 12:00:00 AM"
"18403","Distinguish","55555741950634","8","2005","4/1/2014 12:00:00 AM"
"18404","SuperiorCard","33338959688942","11","2005","9/10/2013 12:00:00 AM"
"18405","ColonialVoice","77777724468015","1","2007","7/7/2013 12:00:00 AM"
"18406","Distinguish","55555830668118","12","2008","3/12/2014 12:00:00 AM"
"18407","SuperiorCard","33336686970946","2","2007","8/1/2011 12:00:00 AM"
"18408","Distinguish","55558165100891","3","2007","3/14/2013 12:00:00 AM"
"18409","Distinguish","55555158775021","7","2008","8/31/2013 12:00:00 AM"
"18410","SuperiorCard","33336824992568","3","2007","3/14/2014 12:00:00 AM"
"18411","Vista","11112975809119","6","2005","2/8/2014 12:00:00 AM"
"18412","ColonialVoice","77778340595782","11","2005","12/8/2013 12:00:00 AM"
"18413","ColonialVoice","77774774903394","3","2007","8/7/2013 12:00:00 AM"
"18414","SuperiorCard","33332823468672","2","2007","9/6/2012 12:00:00 AM"
"18415","ColonialVoice","77771603780399","2","2006","1/21/2014 12:00:00 AM"
"18417","Vista","11111121404671","8","2007","11/27/2013 12:00:00 AM"
"18418","ColonialVoice","77771185829206","5","2008","8/1/2011 12:00:00 AM"
"18419","Distinguish","55559155737467","9","2005","5/30/2013 12:00:00 AM"
"18420","Vista","11117481301337","3","2006","8/8/2013 12:00:00 AM"
"18421","Vista","11117749650913","12","2008","2/14/2012 12:00:00 AM"
"18422","Distinguish","55558643686755","4","2005","9/10/2013 12:00:00 AM"
"18423","Distinguish","55554400794444","9","2006","9/9/2011 12:00:00 AM"
"18424","Vista","11115425922259","4","2005","12/27/2013 12:00:00 AM"
"18425","Distinguish","55554191321388","12","2005","12/13/2013 12:00:00 AM"
"18426","Vista","11112443997791","3","2008","3/1/2014 12:00:00 AM"
"18427","Distinguish","55557772703876","6","2005","3/8/2012 12:00:00 AM"
"18428","SuperiorCard","33337300181783","12","2005","10/30/2012 12:00:00 AM"
"18429","ColonialVoice","77777688386240","10","2006","4/24/2013 12:00:00 AM"
"18430","Vista","11113505335531","9","2006","6/30/2013 12:00:00 AM"
"18431","Vista","11115720355661","6","2006","10/29/2013 12:00:00 AM"
"18432","SuperiorCard","33334443266042","8","2007","3/26/2013 12:00:00 AM"
"18433","SuperiorCard","33339343652751","3","2006","12/6/2012 12:00:00 AM"
"18434","Distinguish","55554302409059","12","2005","2/1/2013 12:00:00 AM"
"18435","Distinguish","55554369481972","12","2007","4/21/2013 12:00:00 AM"
"18436","ColonialVoice","77773366425594","10","2007","12/24/2013 12:00:00 AM"
"18437","SuperiorCard","33339214437938","5","2007","5/30/2013 12:00:00 AM"
"18438","SuperiorCard","33335967090446","5","2005","6/25/2014 12:00:00 AM"
"18439","Vista","11116761652094","2","2006","1/13/2014 12:00:00 AM"
"18440","ColonialVoice","77778973259010","6","2006","1/24/2014 12:00:00 AM"
